Tree,Species,Direction,Cover Class,,
99,Spicebush,N,0,,
99,Rubus,N,1,,
99,Mapleleaf viburnum,N,0,,
99,Buckthorn,S,1,,
99,Multiflora rose,S,1,,
99,Honeysuckle,S,0,,
99,Privet,S,1,,
99,Spicebush,S,0,,
99,Rubus,S,1,,
99,Mapleleaf viburnum,S,0,,
228,Buckthorn,N,0,,
228,Multiflora rose,N,3,,
228,Honeysuckle,N,0,,
228,Privet,N,0,,
228,Spicebush,N,0,,
228,Rubus,N,0,,
228,Mapleleaf viburnum,N,1,,
228,Buckthorn,S,0,,
228,Multiflora rose,S,1,,
228,Honeysuckle,S,0,,
228,Privet,S,0,,
228,Spicebush,S,0,,
228,Rubus,S,0,,
228,Mapleleaf viburnum,S,1,,
98,Buckthorn,N,1,,
98,Multiflora rose,N,2,,
98,Honeysuckle,N,0,,
98,Privet,N,0,,
98,Spicebush,N,0,,
98,Rubus,N,1,,
98,Mapleleaf viburnum,N,0,,
98,Buckthorn,S,1,,
98,Multiflora rose,S,1,,
98,Honeysuckle,S,0,,
98,Privet,S,0,,
98,Spicebush,S,0,,
98,Rubus,S,1,,
98,Mapleleaf viburnum,S,0,,
97,Buckthorn,N,1,,
97,Multiflora rose,N,1,,
97,Honeysuckle,N,0,,
97,Privet,N,0,,
97,Spicebush,N,0,,
97,Rubus,N,1,,
97,Mapleleaf viburnum,N,0,,
97,Buckthorn,S,0,,
97,Multiflora rose,S,2,,
97,Honeysuckle,S,0,,
97,Privet,S,0,,
97,Spicebush,S,0,,
97,Rubus,S,1,,
97,Mapleleaf viburnum,S,0,,
857,Buckthorn,N,1,,
857,Multiflora rose,N,0,,
857,Honeysuckle,N,1,,
857,Privet,N,0,,
857,Spicebush,N,0,,
857,Rubus,N,0,,
857,Mapleleaf viburnum,N,0,,
857,Buckthorn,S,1,,
857,Multiflora rose,S,0,,
857,Honeysuckle,S,0,,
857,Privet,S,0,,
857,Spicebush,S,0,,
857,Rubus,S,1,,
857,Mapleleaf viburnum,S,0,,
166,Buckthorn,N,1,,
166,Multiflora rose,N,1,,
166,Honeysuckle,N,1,,
166,Privet,N,0,,
166,Spicebush,N,0,,
166,Rubus,N,0,,
166,Mapleleaf viburnum,N,0,,
166,Buckthorn,S,1,,
166,Multiflora rose,S,1,,
166,Honeysuckle,S,0,,
166,Privet,S,0,,
166,Spicebush,S,0,,
166,Rubus,S,0,,
166,Mapleleaf viburnum,S,0,,
225,Buckthorn,N,1,,
225,Multiflora rose,N,1,,
225,Honeysuckle,N,1,,
225,Privet,N,0,,
225,Spicebush,N,0,,
225,Rubus,N,0,,
225,Mapleleaf viburnum,N,0,,
225,Buckthorn,S,1,,
225,Multiflora rose,S,1,,
225,Honeysuckle,S,0,,
225,Privet,S,0,,
225,Spicebush,S,0,,
225,Rubus,S,0,,
225,Mapleleaf viburnum,S,0,,
23,Buckthorn,N,1,,
23,Multiflora rose,N,0,,
23,Honeysuckle,N,0,,
23,Privet,N,0,,
23,Spicebush,N,0,,
23,Rubus,N,0,,
23,Mapleleaf viburnum,N,0,,
23,Buckthorn,S,1,,
23,Multiflora rose,S,1,,
23,Honeysuckle,S,0,,
23,Privet,S,0,,
23,Spicebush,S,0,,
23,Rubus,S,0,,
23,Mapleleaf viburnum,S,0,,
221,Buckthorn,N,0,,
221,Multiflora rose,N,0,,
221,Honeysuckle,N,0,,
221,Privet,N,0,,
221,Spicebush,N,0,,
221,Rubus,N,0,,
221,Mapleleaf viburnum,N,0,,
221,Buckthorn,S,0,,
221,Multiflora rose,S,0,,
221,Honeysuckle,S,0,,
221,Privet,S,0,,
221,Spicebush,S,0,,
221,Rubus,S,0,,
221,Mapleleaf viburnum,S,0,,
218,Buckthorn,N,1,,
218,Multiflora rose,N,0,,
218,Honeysuckle,N,0,,
218,Privet,N,0,,
218,Spicebush,N,0,,
218,Rubus,N,0,,
218,Mapleleaf viburnum,N,0,,
218,Buckthorn,S,1,,
218,Multiflora rose,S,1,,
218,Honeysuckle,S,0,,
218,Privet,S,0,,
218,Spicebush,S,0,,
218,Rubus,S,0,,
218,Mapleleaf viburnum,S,0,,
222,Buckthorn,N,0,,
222,Multiflora rose,N,0,,
222,Honeysuckle,N,0,,
222,Privet,N,0,,
222,Spicebush,N,0,,
222,Rubus,N,0,,
222,Mapleleaf viburnum,N,0,,
222,Buckthorn,S,0,,
222,Multiflora rose,S,0,,
222,Honeysuckle,S,0,,
222,Privet,S,0,,
222,Spicebush,S,0,,
222,Privet,S,0,,
222,Rubus,S,0,,
222,Mapleleaf viburnum,S,0,,
136,Buckthorn,N,1,,
136,Multiflora rose,N,0,,
136,Honeysuckle,N,0,,
136,Privet,N,0,,
136,Spicebush,N,0,,
136,Rubus,N,1,,
136,Mapleleaf viburnum,N,0,,
136,Buckthorn,S,0,,
136,Multiflora rose,S,0,,
136,Honeysuckle,S,0,,
136,Privet,S,0,,
136,Spicebush,S,0,,
136,Rubus,S,0,,
136,Mapleleaf viburnum,S,0,,
861,Buckthorn,N,1,,
861,Multiflora rose,N,0,,
861,Honeysuckle,N,0,,
861,Privet,N,0,,
861,Spicebush,N,0,,
861,Rubus,N,0,,
861,Mapleleaf viburnum,N,0,,
861,Buckthorn,S,1,,
861,Multiflora rose,S,1,,
861,Honeysuckle,S,0,,
861,Privet,S,0,,
861,Spicebush,S,0,,
861,Rubus,S,0,,
861,Mapleleaf viburnum,S,0,,
216,Buckthorn,N,0,,
216,Multiflora rose,N,1,,
216,Honeysuckle,N,0,,
216,Privet,N,0,,
216,Spicebush,N,0,,
216,Rubus,N,0,,
216,Mapleleaf viburnum,N,0,,
216,Buckthorn,S,0,,
216,Multiflora rose,S,1,,
216,Honeysuckle,S,0,,
216,Privet,S,0,,
216,Spicebush,S,1,,
216,Rubus,S,0,,
216,Mapleleaf viburnum,S,0,,
134,Buckthorn,N,0,,
134,Multiflora rose,N,0,,
134,Honeysuckle,N,0,,
134,Privet,N,0,,
134,Spicebush,N,0,,
134,Rubus,N,1,,
134,Mapleleaf viburnum,N,0,,
134,Buckthorn,S,1,,
134,Multiflora rose,S,0,,
134,Honeysuckle,S,1,,
134,Privet,S,0,,
134,Spicebush,S,0,,
134,Rubus,S,1,,
134,Mapleleaf viburnum,S,0,,
215,Buckthorn,N,1,,
215,Multiflora rose,N,0,,
215,Honeysuckle,N,0,,
215,Privet,N,0,,
215,Spicebush,N,0,,
215,Rubus,N,0,,
215,Mapleleaf viburnum,N,0,,
215,Buckthorn,S,0,,
215,Multiflora rose,S,0,,
215,Honeysuckle,S,0,,
215,Privet,S,0,,
215,Spicebush,S,0,,
215,Rubus,S,1,,
215,Mapleleaf viburnum,S,0,,
212,Buckthorn,N,1,,
212,Multiflora rose,N,0,,
212,Honeysuckle,N,0,,
212,Privet,N,0,,
212,Spicebush,N,0,,
212,Rubus,N,0,,
212,Mapleleaf viburnum,N,0,,
212,bUCKthorn,S,1,,
212,Multiflora rose,S,0,,
212,Honeysuckle,S,0,,
212,Privet,S,0,,
212,Spicebush,S,0,,
212,Rubus,S,0,,
212,Mapleleaf viburnum,S,0,,
202,Buckthorn,N,0,,
202,Multiflora rose,N,1,,
202,Honeysuckle,N,0,,
202,Privet,N,0,,
202,Spicebush,N,0,,
202,Rubus,N,0,,
202,Mapleleaf viburnum,N,0,,
202,Buckthorn,S,1,,
202,Multiflora rose,S,0,,
202,Honeysuckle,S,0,,
202,Privet,S,0,,
202,Spicebush,S,0,,
202,Rubus,S,0,,
202,Mapleleaf viburnum,S,0,,
217,Buckthorn,N,0,,
217,Multiflora rose,N,1,,
217,Honeysuckle,N,0,,
217,Privet,N,0,,
217,SPicebush,N,0,,
217,Rubus,N,0,,
217,Mapleleaf viburnum,N,0,,
217,Buckthorn,S,0,,
217,Multiflora rose,S,1,,
217,Honeysuckle,S,0,,
217,Privet,S,0,,
217,Spicebush,S,0,,
217,Rubus,S,0,,
217,Mapleleaf viburnum,S,0,,
139,Buckthorn,N,0,,
139,Multiflora rose,N,0,,
139,Honeysuckle,N,0,,
139,Privet,N,0,,
139,Spicebush,N,0,,
139,Rubus,N,1,,
139,Mapleleaf viburnum,N,0,,
139,Buckthorn,S,0,,
139,Multiflora rose,S,0,,
139,Honeysuckle,S,0,,
139,Privet,S,0,,
139,SPicebush,S,0,,
139,Rubus,S,0,,
139,Mapleleaf viburnum,S,0,,
140,Buckthorn,N,0,,
140,Multiflora rose,N,0,,
140,Honeysuckle,N,0,,
140,Privet,N,0,,
140,SPicebush,N,0,,
140,Rubus,N,0,,
140,Mapleleaf viburnum,N,0,,
140,Buckthorn,S,0,,
140,Multiflora rose,S,0,,
140,Honeysuckle,S,0,,
140,Privet,S,0,,
140,SPicebush,S,0,,
140,Rubus,S,1,,
140,Mapleleaf viburnum,S,0,,
167,Buckthorn,N,1,,
167,Multiflora rose,N,0,,
167,Honeysuckle,N,0,,
167,Privet,N,0,,
167,Spicebush,N,0,,
167,Rubus,N,0,,
167,Mapleleaf viburnum,N,0,,
167,Buckthorn,S,1,,
167,Multiflora rose,S,0,,
167,Honeysuckle,S,0,,
167,Privet,S,0,,
167,SPicebush,S,0,,
167,Rubus,S,0,,
167,Mapleleaf viburnum,S,0,,
137,Buckthorn,N,0,,
137,Multiflora rose,N,0,,
137,Honeysuckle,N,0,,
137,Privet,N,0,,
137,SPicebush,N,0,,
137,Rubus,N,0,,
137,Mapleleaf viburnum,N,0,,
137,Buckthorn,S,0,,
137,Multiflora rose,S,1,,
137,Honeysuckle,S,0,,
137,Privet,S,0,,
137,SPicebush,S,0,,
137,Rubus,S,1,,
137,Mapleleaf viburnum,S,0,,
10,Buckthorn,N,1,,
10,Multiflora rose,N,1,,
10,Honeysuckle,N,0,,
10,Privet,N,0,,
10,SPicebush,N,0,,
10,Rubus,N,1,,
10,Mapleleaf viburnum,N,0,,
10,Buckthorn,S,1,,
10,Multiflora rose,S,0,,
10,Honeysuckle,S,0,,
10,Privet,S,0,,
10,SPicebush,S,0,,
10,Rubus,S,1,,
10,Mapleleaf viburnum,S,0,,
5,Buckthorn,N,1,,
5,Multiflora rose,N,1,,
5,Honeysuckle,N,0,,
5,Privet,N,0,,
5,SPicebush,N,0,,
5,Rubus,N,0,,
5,Mapleleaf viburnum,N,0,,
5,Buckthorn,S,0,,
5,Multiflora rose,S,0,,
5,Honeysuckle,S,0,,
5,Privet,S,0,,
5,SPicebush,S,0,,
5,Rubus,S,0,,
5,Mapleleaf viburnum,S,0,,
220,Buckthorn,N,1,,
220,Multiflora rose,N,0,,
220,Honeysuckle,N,0,,
220,Privet,N,0,,
220,SPicebush,N,0,,
220,Rubus,N,0,,
220,Mapleleaf viburnum,N,0,,
220,Buckthorn,S,1,,
220,Multiflora rose,S,0,,
220,Honeysuckle,S,0,,
220,Privet,S,0,,
220,SPicebush,S,0,,
220,Rubus,S,1,,
220,Mapleleaf viburnum,S,0,,
6,Buckthorn,N,1,,
6,Multiflora rose,N,1,,
6,Honeysuckle,N,0,,
6,Privet,N,0,,
6,SPicebush,N,0,,
6,Rubus,N,1,,
6,Mapleleaf viburnum,N,0,,
6,Buckthorn,S,1,,
6,Multiflora rose,S,0,,
6,Honeysuckle,S,0,,
6,Privet,S,0,,
6,SPicebush,S,0,,
6,Rubus,S,1,,
6,Mapleleaf viburnum,S,0,,
157,Buckthorn,N,1,,
157,Multiflora rose,N,0,,
157,Honeysuckle,N,0,,
157,Privet,N,0,,
157,SPicebush,N,0,,
157,Rubus,N,1,,
157,Mapleleaf viburnum,N,0,,
157,Buckthorn,S,1,,
157,Multiflora rose,S,0,,
157,Honeysuckle,S,0,,
157,Privet,S,0,,
157,SPicebush,S,0,,
157,Rubus,S,1,,
157,Mapleleaf viburnum,S,0,,
?,Buckthorn,N,0,,
?,Multiflora rose,N,1,,
?,Honeysuckle,N,0,,
?,Privet,N,0,,
?,SPicebush,N,0,,
?,Rubus,N,0,,
?,Mapleleaf viburnum,N,0,,
?,Buckthorn,S,1,,
?,Multiflora rose,S,0,,
?,Honeysuckle,S,0,,
?,Privet,S,0,,
?,SPicebush,S,0,,
?,Rubus,S,1,,
?,Mapleleaf viburnum,S,0,,
12,Buckthorn,N,1,,
12,Multiflora rose,N,1,,
12,Honeysuckle,N,0,,
12,Privet,N,0,,
12,SPicebush,N,0,,
12,Rubus,N,0,,
12,Mapleleaf viburnum,N,0,,
12,Buckthorn,S,1,,
12,Multiflora rose,S,0,,
12,Honeysuckle,S,0,,
12,Privet,S,1,,
12,SPicebush,S,0,,
12,Rubus,S,0,,
12,Mapleleaf viburnum,S,0,,
78,Buckthorn,N,1,,
78,Multiflora rose,N,1,,
78,Honeysuckle,N,0,,
78,Privet,N,0,,
78,SPicebush,N,0,,
78,Rubus,N,0,,
78,Mapleleaf viburnum,N,0,,
78,Buckthorn,S,1,,
78,Multiflora rose,S,0,,
78,Honeysuckle,S,0,,
78,Privet,S,0,,
78,SPicebush,S,0,,
78,Rubus,S,0,,
78,Mapleleaf viburnum,S,0,,
2,Buckthorn,N,1,,
2,Multiflora rose,N,1,,
2,Honeysuckle,N,0,,
2,Privet,N,0,,
2,SPicebush,N,0,,
2,Rubus,N,1,,
2,Mapleleaf viburnum,N,0,,
2,Buckthorn,S,1,,
2,Multiflora rose,S,1,,
2,Honeysuckle,S,0,,
2,Privet,S,0,,
2,SPicebush,S,0,,
2,Rubus,S,0,,
2,Mapleleaf viburnum,S,0,,
93,Buckthorn,N,0,,
,Multiflora rose,N,2,,
,Honeysuckle,N,0,,
,Privet,N,0,,
,Spicebush,N,0,,
,Rubus,N,1,,
,Mapleleaf viburnum,N,1,,
,Buckthorn,S,1,,
,Multiflora rose,S,2,,
,Honeysuckle,S,0,,
,Privet,S,0,,
,Spicebush,S,0,,
,Rubus,S,0,,
,Mapleleaf viburnum,S,0,,
241,Buckthorn,N,1,,
,Multiflora rose,N,3,,
,Honeysuckle,N,0,,
,Privet,N,0,,
,Spicebush,N,0,,
,Rubus,N,1,,
,Mapleleaf viburnum,N,,,
,Buckthorn,S,1,,
,Multiflora rose,S,1,,
,Honeysuckle,S,0,,
,Privet,S,0,,
,Spicebush,S,0,,
,Rubus,S,0,,
,Mapleleaf viburnum,S,0,,
900,Buckthorn,N,1,,
,Multiflora rose,N,0,,
,Honeysuckle,N,0,,
,Privet,N,0,,
,Spicebush,N,0,,
,Rubus,N,0,,
,Mapleleaf viburnum,N,1,,
,Buckthorn,S,1,,
,Multiflora rose,S,3,,
,Honeysuckle,S,0,,
,Privet,S,0,,
,Spicebush,S,0,,
,Rubus,S,0,,
,Mapleleaf viburnum,S,0,,
88,Buckthorn,N,1,,
,Multiflora rose,N,3,,
,Honeysuckle,N,0,,
,Privet,N,0,,
,Spicebush,N,0,,
,Rubus,N,0,,
,Mapleleaf viburnum,N,0,,
,Buckthorn,S,1,,
,Multiflora rose,S,4,,
,Honeysuckle,S,0,,
,Privet,S,0,,
,Spicebush,S,0,,
,Rubus,S,0,,
,Mapleleaf viburnum,S,0,,
92,Buckthorn,N,1,,
,Multiflora rose,N,3,,
,Honeysuckle,N,0,,
,Privet,N,0,,
,Spicebush,N,0,,
,Rubus,N,1,,
,Mapleleaf viburnum,N,0,,
,Buckthorn,S,1,,
,Multiflora rose,S,3,,
,Honeysuckle,S,0,,
,Privet,S,0,,
,Spicebush,S,0,,
,Rubus,S,1,,
,Mapleleaf viburnum,S,0,,
235,Buckthorn,N,1,,
,Multiflora rose,N,0,,
,Honeysuckle,N,3,,
,Privet,N,0,,
,Spicebush,N,0,,
,Rubus,N,1,,
,Mapleleaf viburnum,N,0,,
,Buckthorn,S,1,,
,Multiflora rose,S,3,,
,Honeysuckle,S,0,,
,Privet,S,0,,
,Spicebush,S,0,,
,Rubus,S,0,,
,Mapleleaf viburnum,S,0,,
87,Buckthorn,N,1,,
,Multiflora rose,N,0,,
,Honeysuckle,N,0,,
,Privet,N,0,,
,Spicebush,N,0,,
,Rubus,N,0,,
,Mapleleaf viburnum,N,2,,
,Buckthorn,S,1,,
,Multiflora rose,S,0,,
,Honeysuckle,S,0,,
,Privet,S,0,,
,Spicebush,S,0,,
,Rubus,S,0,,
,Mapleleaf viburnum,S,0,,
859,Buckthorn,N,1,,
,Multiflora rose,N,0,,
,Honeysuckle,N,0,,
,Privet,N,0,,
,Spicebush,N,0,,
,Rubus,N,0,,
,Mapleleaf viburnum,N,0,,
,Buckthorn,S,2,,
,Multiflora rose,S,0,,
,Honeysuckle,S,0,,
,Privet,S,0,,
,Spicebush,S,0,,
,Rubus,S,0,,
,Mapleleaf viburnum,S,0,,
80,Buckthorn,N,1,,
,Multiflora rose,N,0,,
,Honeysuckle,N,0,,
,Privet,N,0,,
,Spicebush,N,0,,
,Rubus,N,0,,
,Mapleleaf viburnum,N,1,,
,Buckthorn,S,1,,
,Multiflora rose,S,0,,
,Honeysuckle,S,0,,
,Privet,S,0,,
,Spicebush,S,0,,
,Rubus,S,0,,
,Mapleleaf viburnum,S,2,,
86,Buckthorn,N,0,,
,Multiflora rose,N,0,,
,Honeysuckle,N,0,,
,Privet,N,0,,
,Spicebush,N,0,,
,Rubus,N,0,,
,Mapleleaf viburnum,N,1,,
,Buckthorn,S,0,,
,Multiflora rose,S,0,,
,Honeysuckle,S,0,,
,Privet,S,0,,
,Spicebush,S,0,,
,Rubus,S,0,,
,Mapleleaf viburnum,S,0,,
82,Buckthorn,N,1,,
,Multiflora rose,N,0,,
,Honeysuckle,N,0,,
,Privet,N,0,,
,Spicebush,N,0,,
,Rubus,N,0,,
,Mapleleaf viburnum,N,0,,
,Buckthorn,S,1,,
,Multiflora rose,S,0,,
,Honeysuckle,S,0,,
,Privet,S,0,,
,Spicebush,S,0,,
,Rubus,S,0,,
,Mapleleaf viburnum,S,0,,
81,Buckthorn,N,1,,
,Multiflora rose,N,0,,
,Honeysuckle,N,0,,
,Privet,N,0,,
,Spicebush,N,0,,
,Rubus,N,0,,
,Mapleleaf viburnum,N,0,,
,Buckthorn,S,1,,
,Multiflora rose,S,0,,
,Honeysuckle,S,0,,
,Privet,S,0,,
,Spicebush,S,0,,
,Rubus,S,0,,
,Mapleleaf viburnum,S,0,,
84,Buckthorn,N,0,,
,Multiflora rose,N,2,,
,Honeysuckle,N,0,,
,Privet,N,0,,
,Spicebush,N,0,,
,Rubus,N,1,,
,Mapleleaf viburnum,N,0,,
,Buckthorn,S,1,,
,Multiflora rose,S,1,,
,Honeysuckle,S,1,,
,Privet,S,0,,
,Spicebush,S,0,,
,Rubus,S,0,,
,Mapleleaf viburnum,S,0,,
83,Buckthorn,N,1,,
,Multiflora rose,N,1,,
,Honeysuckle,N,0,,
,Privet,N,0,,
,Spicebush,N,0,,
,Rubus,N,1,,
,Mapleleaf viburnum,N,0,,
,Buckthorn,S,0,,
,Multiflora rose,S,0,,
,Honeysuckle,S,0,,
,Privet,S,0,,
,Spicebush,S,0,,
,Rubus,S,1,,
,Mapleleaf viburnum,S,0,,
98,Buckthorn,N,1,,
,Multiflora rose,N,2,,
,Honeysuckle,N,,,
,Privet,N,0,,
,Spicebush,N,0,,
,Rubus,N,1,,
,Mapleleaf viburnum,N,0,,
,Buckthorn,S,1,,
,Multiflora rose,S,1,,
,Honeysuckle,S,0,,
,Privet,S,0,,
,Spicebush,S,0,,
,Rubus,S,1,,
,Mapleleaf viburnum,S,0,,
97,Buckthorn,N,1,,
,Multiflora rose,N,1,,
,Honeysuckle,N,0,,
,Privet,N,0,,
,Spicebush,N,0,,
,Rubus,N,1,,
,Mapleleaf viburnum,N,0,,
,Buckthorn,S,0,,
,Multiflora rose,S,2,,
,Honeysuckle,S,0,,
,Privet,S,0,,
,Spicebush,S,0,,
,Rubus,S,1,,
,Mapleleaf viburnum,S,0,,
99,Buckthorn,N,1,,
,Multiflora rose,N,3,,
,Honeysuckle,N,1,,
,Privet,N,1,,
,Spicebush,N,0,,
,Rubus,N,1,,
,Mapleleaf viburnum,N,0,,
,Buckthorn,S,1,,
,Multiflora rose,S,1,,
,Honeysuckle,S,0,,
,Privet,S,1,,
,Spicebush,S,0,,
,Rubus,S,1,,
,Mapleleaf viburnum,S,0,,
228,Buckthorn,N,0,,
,Multiflora rose,N,3,,
,Honeysuckle,N,0,,
,Privet,N,,,
,Spicebush,N,0,,
,Rubus,N,0,,
,Mapleleaf viburnum,N,1,,
,Buckthorn,S,0,,
,Multiflora rose,S,1,,
,Honeysuckle,S,,,
,Privet,S,0,,
,Spicebush,S,0,,
,Rubus,S,0,,
,Mapleleaf viburnum,S,1,,
884,Buckthorn,N,0,,
,Multiflora rose,N,4,,
,Honeysuckle,N,0,,
,Privet,N,0,,
,Spicebush,N,0,,
,Rubus,N,1,,
,Mapleleaf viburnum,N,0,,
,Buckthorn,S,1,,
,Multiflora rose,S,2,,
,Honeysuckle,S,1,,
,Privet,S,0,,
,Spicebush,S,,,
,Rubus,S,,,
,Mapleleaf viburnum,S,0,,
76,Buckthorn,N,0,,
,Multiflora rose,N,5,,
,Honeysuckle,N,0,,
,Privet,N,0,,
,Spicebush,N,0,,
,Rubus,N,0,,
,Mapleleaf viburnum,N,0,,
,Buckthorn,S,,,
,Multiflora rose,S,4,,
,Honeysuckle,S,0,,
,Privet,S,,,
,Spicebush,S,,,
,Rubus,S,,,
,Mapleleaf viburnum,S,0,,
73,Buckthorn,N,1,,
,Multiflora rose,N,3,,
,Honeysuckle,N,6,,
,Privet,N,0,,
,Spicebush,N,6,,
,Rubus,N,1,,
,Mapleleaf viburnum,N,0,,
,Buckthorn,S,0,,
,Multiflora rose,S,2,,
,Honeysuckle,S,0,,
,Privet,S,0,,
,Spicebush,S,0,,
,Rubus,S,0,,
,Mapleleaf viburnum,S,0,,
79,Buckthorn,N,1,,
,Multiflora rose,N,3,,
,Honeysuckle,N,0,,
,Privet,N,0,,
,Spicebush,N,0,,
,Rubus,N,1,,
,Mapleleaf viburnum,N,0,,
,Buckthorn,S,1,,
,Multiflora rose,S,2,,
,Honeysuckle,S,0,,
,Privet,S,0,,
,Spicebush,S,0,,
,Rubus,S,0,,
,Mapleleaf viburnum,S,0,,
113,Buckthorn,N,0,,
,Multiflora rose,N,0,,
,Honeysuckle,N,0,,
,Privet,N,0,,
,Spicebush,N,0,,
,Rubus,N,1,,
,Mapleleaf viburnum,N,0,,
,Buckthorn,S,0,,
,Multiflora rose,S,3,,
,Honeysuckle,S,0,,
,Privet,S,0,,
,Spicebush,S,0,,
,Rubus,S,0,,
,Mapleleaf viburnum,S,0,,
230,Buckthorn,N,0,,
,Multiflora rose,N,5,,
,Honeysuckle,N,0,,
,Privet,N,0,,
,Spicebush,N,0,,
,Rubus,N,0,,
,Mapleleaf viburnum,N,0,,
,Buckthorn,S,1,,
,Multiflora rose,S,2,,
,Honeysuckle,S,0,,
,Privet,S,0,,
,Spicebush,S,0,,
,Rubus,S,1,,
,Mapleleaf viburnum,S,0,,
295,Buckthorn,N,0,,
,Multiflora rose,N,5,,
,Honeysuckle,N,0,,
,Privet,N,0,,
,Spicebush,N,0,,
,Rubus,N,0,,
,Mapleleaf viburnum,N,1,,
,Buckthorn,S,0,,
,Multiflora rose,S,5,,
,Honeysuckle,S,0,,
,Privet,S,0,,
,Spicebush,S,0,,
,Rubus,S,0,,
,Mapleleaf viburnum,S,0,,
116,Buckthorn,N,0,,
,Multiflora rose,N,4,,
,Honeysuckle,N,0,,
,Privet,N,0,,
,Spicebush,N,0,,
,Rubus,N,0,,
,Mapleleaf viburnum,N,0,,
,Buckthorn,S,1,,
,Multiflora rose,S,3,,
,Honeysuckle,S,0,,
,Privet,S,0,,
,Spicebush,S,,,
,Rubus,S,,,
,Mapleleaf viburnum,S,0,,
94,Buckthorn,N,1,,
,Multiflora rose,N,4,,
,Honeysuckle,N,0,,
,Privet,N,0,,
,Spicebush,N,0,,
,Rubus,N,0,,
,Mapleleaf viburnum,N,1,,
,Buckthorn,S,1,,
,Multiflora rose,S,4,,
,Honeysuckle,S,0,,
,Privet,S,0,,
,Spicebush,S,0,,
,Rubus,S,1,,
,Mapleleaf viburnum,S,0,,
244,Buckthorn,N,1,,
,Multiflora rose,N,4,,
,Honeysuckle,N,0,,
,Privet,N,0,,
,Spicebush,N,0,,
,Rubus,N,0,,
,Mapleleaf viburnum,N,1,,
,Buckthorn,S,1,,
,Multiflora rose,S,3,,
,Honeysuckle,S,0,,
,Privet,S,0,,
,Spicebush,S,0,,
,Rubus,S,1,,
,Mapleleaf viburnum,S,0,,
245,Buckthorn,N,1,,
,Multiflora rose,N,3,,
,Honeysuckle,N,,,
,Privet,N,,,
,Spicebush,N,,,
,Rubus,N,1,,
,Mapleleaf viburnum,N,,,
,Buckthorn,S,1,,
,Multiflora rose,S,3,,
,Honeysuckle,S,0,,
,Privet,S,0,,
,Spicebush,S,0,,
,Rubus,S,1,,
,Mapleleaf viburnum,S,0,,
95,Buckthorn,N,1,,
,Multiflora rose,N,2,,
,Honeysuckle,N,1,,
,Privet,N,0,,
,Spicebush,N,0,,
,Rubus,N,1,,
,Mapleleaf viburnum,N,0,,
,Buckthorn,S,1,,
,Multiflora rose,S,4,,
,Honeysuckle,S,0,,
,Privet,S,6,,
,Spicebush,S,0,,
,Rubus,S,1,,
,Mapleleaf viburnum,S,0,,
96,Buckthorn,N,1,,
,Multiflora rose,N,3,,
,Honeysuckle,N,0,,
,Privet,N,6,,
,Spicebush,N,0,,
,Rubus,N,1,,
,Mapleleaf viburnum,N,,,
,Buckthorn,S,0,,
,Multiflora rose,S,4,,
,Honeysuckle,S,0,,
,Privet,S,0,,
,Spicebush,S,0,,
,Rubus,S,0,,
,Mapleleaf viburnum,S,0,,
881,Buckthorn,N,1,,
,Multiflora rose,N,2,,
,Honeysuckle,N,0,,
,Privet,N,0,,
,Spicebush,N,0,,
,Rubus,N,1,,
,Mapleleaf viburnum,N,0,,
,Buckthorn,S,1,,
,Multiflora rose,S,3,,
,Honeysuckle,S,0,,
,Privet,S,0,,
,Spicebush,S,0,,
,Rubus,S,1,,
,Mapleleaf viburnum,S,0,,
101,Buckthorn,N,0,,
,Multiflora rose,N,5,,
,Honeysuckle,N,0,,
,Privet,N,0,,
,Spicebush,N,0,,
,Rubus,N,1,,
,Mapleleaf viburnum,N,0,,
,Buckthorn,S,0,,
,Multiflora rose,S,4,,
,Honeysuckle,S,0,,
,Privet,S,0,,
,Spicebush,S,0,,
,Rubus,S,1,,
,Mapleleaf viburnum,S,0,,
110,Buckthorn,N,0,,
,Multiflora rose,N,3,,
,Honeysuckle,N,6,,
,Privet,N,0,,
,Spicebush,N,0,,
,Rubus,N,1,,
,Mapleleaf viburnum,N,0,,
,Buckthorn,S,6,,
,Multiflora rose,S,3,,
,Honeysuckle,S,0,,
,Privet,S,0,,
,Spicebush,S,0,,
,Rubus,S,1,,
,Mapleleaf viburnum,S,0,,
124,Buckthorn,N,1,,
,Multiflora rose,N,1,,
,Honeysuckle,N,6,,
,Privet,N,1,,
,Spicebush,N,0,,
,Rubus,N,1,,
,Mapleleaf viburnum,N,0,,
,Buckthorn,S,1,,
,Multiflora rose,S,2,,
,Honeysuckle,S,0,,
,Privet,S,1,,
,Spicebush,S,0,,
,Rubus,S,1,,
,Mapleleaf viburnum,S,0,,
123,Buckthorn,N,1,,
,Multiflora rose,N,0,,
,Honeysuckle,N,0,,
,Privet,N,0,,
,Spicebush,N,0,,
,Rubus,N,0,,
,Mapleleaf viburnum,N,0,,
,Buckthorn,S,1,,
,Multiflora rose,S,0,,
,Honeysuckle,S,0,,
,Privet,S,1,,
,Spicebush,S,0,,
,Rubus,S,1,,
,Mapleleaf viburnum,S,0,,
122,Buckthorn,N,0,,
,Multiflora rose,N,2,,
,Honeysuckle,N,1,,
,Privet,N,0,,
,Spicebush,N,0,,
,Rubus,N,1,,
